PLZ,Bestimmungsort,OKZ,Ortschaft,GEMNR,GEMNAM
4451,Garsten,11924,Sarning,41506,Garsten
4451,Garsten,11926,Sonnberg,41506,Garsten
4451,Garsten,11928,Unterdambach,41506,Garsten
4451,Sankt Ulrich bei Steyr,11969,Unterwald,41514,Sankt Ulrich bei Steyr
4451,Steyr,7079,Steyr,40201,Steyr
4451,Ternberg,11996,Ternberg,41517,Ternberg
4452,Ternberg,11996,Ternberg,41517,Ternberg
4453,Ternberg,11996,Ternberg,41517,Ternberg
4460,Laussa,11938,Laussa,41508,Laussa
4460,Losenstein,11939,Losenstein,41509,Losenstein
4461,Garsten,11918,Oberdambach,41506,Garsten
4461,Garsten,11929,Unterlaussa,41506,Garsten
4461,Laussa,11938,Laussa,41508,Laussa
4462,Reichraming,11953,Arzberg,41512,Reichraming
4462,Reichraming,11954,Reichraming,41512,Reichraming
4463,Großraming,11930,Brunnbach,41507,Großraming
4463,Großraming,11931,Großraming,41507,Großraming
4463,Großraming,11932,Hintstein,41507,Großraming
4463,Großraming,11933,Lumplgraben,41507,Großraming
4463,Großraming,11934,Neustiftgraben,41507,Großraming
4463,Großraming,11935,Oberplaißa,41507,Großraming
4463,Großraming,11936,Pechgraben,41507,Großraming
4463,Großraming,11937,Rodelsbach,41507,Großraming
4463,Laussa,11938,Laussa,41508,Laussa
4464,Weyer,12010,Kleinreifling,41522,Weyer
4470,Enns,9813,Einsiedl,41005,Enns
4470,Enns,9815,Enghagen am Tabor,41005,Enns
4470,Enns,9816,Enns,41005,Enns
4470,Enns,9817,Ental,41005,Enns
4470,Enns,9818,Erlengraben,41005,Enns
4470,Enns,9819,Hiesendorf,41005,Enns
4470,Enns,9820,Kottingrat,41005,Enns
4470,Enns,9821,Kristein,41005,Enns
4470,Enns,9822,Kronau,41005,Enns
4470,Enns,9823,Lorch,41005,Enns
4470,Enns,9824,Moos,41005,Enns
4470,Enns,9825,Rabenberg,41005,Enns
4470,Enns,9826,Volkersdorf,41005,Enns
4470,Kronstorf,9877,Schieferegg,41011,Kronstorf
4481,Asten,9804,Asten,41003,Asten
4481,Asten,9805,Fisching,41003,Asten
4481,Asten,9806,Ipfdorf,41003,Asten
4481,Asten,9807,Raffelstetten,41003,Asten
4481,Enns,9818,Erlengraben,41005,Enns
4481,Luftenberg an der Donau,10097,Abwinden,41110,Luftenberg an der Donau
4482,Ennsdorf,3193,Ennsdorf,30508,Ennsdorf
4482,St. Valentin,3294,St. Valentin,30531,St. Valentin
4483,Hargelsberg,9827,Angersberg,41006,Hargelsberg
4483,Hargelsberg,9828,Firsching,41006,Hargelsberg
4483,Hargelsberg,9829,Franzberg,41006,Hargelsberg
4483,Hargelsberg,9830,Hargelsberg,41006,Hargelsberg
4483,Hargelsberg,9831,Hart,41006,Hargelsberg
4483,Hargelsberg,9832,Hausmanning,41006,Hargelsberg
4483,Hargelsberg,9833,Penking,41006,Hargelsberg
4483,Hargelsberg,9834,Pirchhorn,41006,Hargelsberg
4483,Hargelsberg,9835,Sieding,41006,Hargelsberg
4483,Hargelsberg,9836,Thann,41006,Hargelsberg
4483,Kronstorf,9877,Schieferegg,41011,Kronstorf
4484,Dietach,11901,Thann,41504,Dietach
4484,Hargelsberg,9831,Hart,41006,Hargelsberg
4484,Kronstorf,9872,Dörfling,41011,Kronstorf
4484,Kronstorf,9873,Kronstorf,41011,Kronstorf
4484,Kronstorf,9874,Kronstorfberg,41011,Kronstorf
4484,Kronstorf,9875,Plaik,41011,Kronstorf
4484,Kronstorf,9876,Pühring,41011,Kronstorf
4484,Kronstorf,9877,Schieferegg,41011,Kronstorf
4484,Kronstorf,9878,Schmieding,41011,Kronstorf
4484,Kronstorf,9879,Stallbach,41011,Kronstorf
4484,Kronstorf,9880,Teufelsgraben,41011,Kronstorf
4484,Kronstorf,9881,Thaling,41011,Kronstorf
4484,Kronstorf,9882,Unterhaus,41011,Kronstorf
4484,Kronstorf,9883,Winkling,41011,Kronstorf
4490,Sankt Florian,9906,Bruck bei Hausleiten,41013,Sankt Florian
4490,Sankt Florian,9907,Bruck bei Tödling,41013,Sankt Florian
4490,Sankt Florian,9908,Enzing,41013,Sankt Florian
4490,Sankt Florian,9909,Fernbach,41013,Sankt Florian
4490,Sankt Florian,9910,Gemering,41013,Sankt Florian
4490,Sankt Florian,9911,Hausleiten,41013,Sankt Florian
4490,Sankt Florian,9912,Hohenbrunn,41013,Sankt Florian
4490,Sankt Florian,9913,Sankt Florian,41013,Sankt Florian
4490,Sankt Florian,9914,Mickstetten,41013,Sankt Florian
4490,Sankt Florian,9915,Niederfraunleiten,41013,Sankt Florian
4490,Sankt Florian,9916,Oberfraunleiten,41013,Sankt Florian
4490,Sankt Florian,9917,Oberndorf,41013,Sankt Florian
4490,Sankt Florian,9918,Oberweidlham,41013,Sankt Florian
4490,Sankt Florian,9919,Ölkam,41013,Sankt Florian
4490,Sankt Florian,9920,Rohrbach,41013,Sankt Florian
4490,Sankt Florian,9921,Samesleiten,41013,Sankt Florian
4490,Sankt Florian,9923,Taunleiten,41013,Sankt Florian
4490,Sankt Florian,9924,Tillysburg,41013,Sankt Florian
4490,Sankt Florian,9925,Tödling,41013,Sankt Florian
4490,Sankt Florian,9926,Unterweidlham,41013,Sankt Florian
4490,Sankt Florian,9927,Weilling,41013,Sankt Florian
4491,Hofkirchen im Traunkreis,9851,Kiebach,41008,Hofkirchen im Traunkreis
4491,Niederneukirchen,9937,Dörfl,41015,Niederneukirchen
4491,Niederneukirchen,9938,Grünbrunn,41015,Niederneukirchen
4491,Niederneukirchen,9939,Niederneukirchen,41015,Niederneukirchen
4491,Niederneukirchen,9940,Obereglsee,41015,Niederneukirchen
4491,Niederneukirchen,9941,Ruprechtshofen,41015,Niederneukirchen
4491,Niederneukirchen,9942,Steggraben,41015,Niederneukirchen
4491,Niederneukirchen,9943,Untereglsee,41015,Niederneukirchen
4491,Sankt Marien,9991,Weichstetten,41020,Sankt Marien
4492,Hofkirchen im Traunkreis,9849,Harmannsdorf,41008,Hofkirchen im Traunkreis
4492,Hofkirchen im Traunkreis,9850,Hofkirchen im Traunkreis,41008,Hofkirchen im Traunkreis
4492,Hofkirchen im Traunkreis,9851,Kiebach,41008,Hofkirchen im Traunkreis
4492,Hofkirchen im Traunkreis,9852,Rappersdorf,41008,Hofkirchen im Traunkreis
4492,Hofkirchen im Traunkreis,17359,Lanzenberg,41008,Hofkirchen im Traunkreis
4493,Schiedlberg,11971,Goldberg,41515,Schiedlberg
4493,Wolfern,12023,Losensteinleiten,41521,Wolfern
4493,Wolfern,12024,Maria Laah,41521,Wolfern
4493,Wolfern,12028,Wolfern,41521,Wolfern
4501,Neuhofen an der Krems,9935,Neuhofen an der Krems,41014,Neuhofen an der Krems
4502,Sankt Marien,9978,Grub,41020,Sankt Marien
4502,Sankt Marien,9979,Kimmersdorf,41020,Sankt Marien
4502,Sankt Marien,9980,Kurzenkirchen,41020,Sankt Marien
4502,Sankt Marien,9981,Niederschöfring,41020,Sankt Marien
4502,Sankt Marien,9982,Nöstlbach,41020,Sankt Marien
4502,Sankt Marien,9983,Oberndorf,41020,Sankt Marien
4502,Sankt Marien,9984,Oberschöfring,41020,Sankt Marien
4502,Sankt Marien,9985,Pachersdorf,41020,Sankt Marien
4502,Sankt Marien,9986,Pichlwang,41020,Sankt Marien
4502,Sankt Marien,9987,Sankt Marien,41020,Sankt Marien
4502,Sankt Marien,9988,Stein,41020,Sankt Marien
4502,Sankt Marien,9989,Thal,41020,Sankt Marien
4502,Sankt Marien,9990,Tiestling,41020,Sankt Marien
4502,Sankt Marien,9991,Weichstetten,41020,Sankt Marien
4511,Allhaming,9784,Allhaming,41001,Allhaming
4511,Allhaming,9786,Laimgräben,41001,Allhaming
4511,Allhaming,9787,Lindach,41001,Allhaming
4511,Allhaming,9788,Sipbach,41001,Allhaming
4511,Neuhofen an der Krems,9935,Neuhofen an der Krems,41014,Neuhofen an der Krems
4521,Sankt Marien,9983,Oberndorf,41020,Sankt Marien
4521,Sankt Marien,9986,Pichlwang,41020,Sankt Marien
4521,Schiedlberg,11970,Droißendorf,41515,Schiedlberg
4521,Schiedlberg,11971,Goldberg,41515,Schiedlberg
4521,Schiedlberg,11972,Hilbern,41515,Schiedlberg
4521,Schiedlberg,11973,Matzelsdorf,41515,Schiedlberg
4521,Schiedlberg,11974,Schiedlberg,41515,Schiedlberg
4521,Schiedlberg,11975,Thanstetten,41515,Schiedlberg
4522,Schiedlberg,11970,Droißendorf,41515,Schiedlberg
4522,Schiedlberg,11973,Matzelsdorf,41515,Schiedlberg
4522,Schiedlberg,11975,Thanstetten,41515,Schiedlberg
4522,Sierning,11983,Sierning,41516,Sierning
4523,Aschach an der Steyr,11889,Aschach an der Steyr,41502,Aschach an der Steyr
4523,Garsten,11925,Schwaming,41506,Garsten
4523,Neuzeug,11978,Neuzeug,41516,Sierning
4531,Kematen an der Krems,9854,Burg,41009,Kematen an der Krems
4531,Kematen an der Krems,9855,Gerersdorf,41009,Kematen an der Krems
4531,Kematen an der Krems,9856,Halbarting,41009,Kematen an der Krems
4531,Kematen an der Krems,9857,Kematen an der Krems,41009,Kematen an der Krems
4531,Kematen an der Krems,9858,Kiesenberg,41009,Kematen an der Krems
4531,Kematen an der Krems,9859,Rath,41009,Kematen an der Krems
4531,Kematen an der Krems,9860,Schachen,41009,Kematen an der Krems
4531,Neuhofen an der Krems,9935,Neuhofen an der Krems,41014,Neuhofen an der Krems
4531,Sierning,11983,Sierning,41516,Sierning
4532,Kematen an der Krems,9853,Achleiten,41009,Kematen an der Krems
4532,Kematen an der Krems,9856,Halbarting,41009,Kematen an der Krems
4532,Kremsmünster,9685,Kremsmünster,40907,Kremsmünster
4532,Rohr im Kremstal,11955,Brandstatt,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11956,Fierling,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11957,Furtberg,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11958,Haselberg,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11959,Krottendorf,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11960,Oberrohr,41513,Rohr im Kremstal
4532,Rohr im Kremstal,11961,Rohr im Kremstal,41513,Rohr im Kremstal
4533,Piberbach,9961,Brandstatt,41018,Piberbach
4533,Piberbach,9963,Pellndorf,41018,Piberbach
4533,Piberbach,9964,Piberbach,41018,Piberbach
4533,Piberbach,9965,Siedlung,41018,Piberbach
4533,Piberbach,9966,Weifersdorf,41018,Piberbach
4533,Piberbach,9967,Winden,41018,Piberbach
4540,Bad Hall,11893,Bad Hall,41503,Bad Hall
4540,Kremsmünster,9680,Hehenberg,40907,Kremsmünster
4540,Kremsmünster,9685,Kremsmünster,40907,Kremsmünster
4540,Pfarrkirchen bei Bad Hall,11948,Feyregg,41511,Pfarrkirchen bei Bad Hall
4540,Pfarrkirchen bei Bad Hall,11950,Möderndorf,41511,Pfarrkirchen bei Bad Hall
4540,Pfarrkirchen bei Bad Hall,11951,Mühlgrub,41511,Pfarrkirchen bei Bad Hall
4540,Pfarrkirchen bei Bad Hall,11952,Pfarrkirchen bei Bad Hall,41511,Pfarrkirchen bei Bad Hall
4541,Adlwang,11883,Adlwang,41501,Adlwang
4541,Adlwang,11884,Eggmayr,41501,Adlwang
4541,Adlwang,11885,Emsenhub,41501,Adlwang
4541,Adlwang,11886,Mandorf,41501,Adlwang
4541,Adlwang,11887,Möderndorf,41501,Adlwang
4541,Adlwang,11888,Mühlgrub,41501,Adlwang
4542,Nußbach,9719,Auern,40910,Nußbach
4542,Nußbach,9720,Dauersdorf,40910,Nußbach
4542,Nußbach,9721,Jageredt,40910,Nußbach
4542,Nußbach,9722,Natzberg,40910,Nußbach
4542,Nußbach,9723,Nußbach,40910,Nußbach
4542,Nußbach,9724,Plaschlhof,40910,Nußbach
4542,Nußbach,9725,Sinzendorf,40910,Nußbach
4550,Kematen an der Krems,9853,Achleiten,41009,Kematen an der Krems
4550,Kremsmünster,9685,Kremsmünster,40907,Kremsmünster
4550,Kremsmünster,9686,Krift,40907,Kremsmünster
4550,Rohr im Kremstal,11956,Fierling,41513,Rohr im Kremstal
4551,Ried im Traunkreis,9738,Großendorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9739,Hammersdorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9740,Maidorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9741,Penzendorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9742,Pesendorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9743,Ried im Traunkreis,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9744,Rührndorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9745,Schachadorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9746,Voitsdorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9747,Weigersdorf,40913,Ried im Traunkreis
4551,Ried im Traunkreis,9748,Zenndorf,40913,Ried im Traunkreis
4552,Pfarrkirchen bei Bad Hall,11948,Feyregg,41511,Pfarrkirchen bei Bad Hall
4552,Wartberg an der Krems,9777,Diepersdorf,40922,Wartberg an der Krems
4552,Wartberg an der Krems,9778,Hiersdorf,40922,Wartberg an der Krems
4552,Wartberg an der Krems,9779,Penzendorf,40922,Wartberg an der Krems
4552,Wartberg an der Krems,9780,Schachadorf,40922,Wartberg an der Krems
4552,Wartberg an der Krems,9781,Strienzing,40922,Wartberg an der Krems
4552,Wartberg an der Krems,9782,Wartberg an der Krems,40922,Wartberg an der Krems
4553,Nußbach,9720,Dauersdorf,40910,Nußbach
4553,Schlierbach,9759,Haselböckau,40917,Schlierbach
4553,Schlierbach,9760,Hausmanning,40917,Schlierbach
4553,Schlierbach,9761,Maisdorf,40917,Schlierbach
4553,Schlierbach,9762,Schlierbach,40917,Schlierbach
4554,Oberschlierbach,9726,Hausmanning,40911,Oberschlierbach
4554,Oberschlierbach,9727,Oberschlierbach,40911,Oberschlierbach
4560,Kirchdorf an der Krems,9669,Kirchdorf an der Krems,40905,Kirchdorf an der Krems
4562,Steinbach am Ziehberg,9768,Steinbach am Ziehberg,40919,Steinbach am Ziehberg
4563,Kirchdorf an der Krems,9669,Kirchdorf an der Krems,40905,Kirchdorf an der Krems
4563,Micheldorf i.Oberösterreich,9706,Micheldorf,40908,Micheldorf in Oberösterreich
4563,Micheldorf i.Oberösterreich,9714,Weinzierl,40908,Micheldorf in Oberösterreich
4563,Micheldorf i.Oberösterreich,9715,Weinzierlerbrücke,40908,Micheldorf in Oberösterreich
4564,Klaus an der Pyhrnbahn,9670,Klaus an der Pyhrnbahn,40906,Klaus an der Pyhrnbahn
4565,Inzersdorf im Kremstal,6435,Lauterbach,40904,Inzersdorf im Kremstal
4565,Inzersdorf im Kremstal,9666,Haselbäckau,40904,Inzersdorf im Kremstal
4565,Inzersdorf im Kremstal,9667,Inzersdorf im Kremstal,40904,Inzersdorf im Kremstal
4565,Inzersdorf im Kremstal,9668,Magdalenaberg,40904,Inzersdorf im Kremstal
4571,Klaus an der Pyhrnbahn,9670,Klaus an der Pyhrnbahn,40906,Klaus an der Pyhrnbahn
4571,Klaus an der Pyhrnbahn,9671,Kniewas,40906,Klaus an der Pyhrnbahn
4571,Klaus an der Pyhrnbahn,9672,Steyrling,40906,Klaus an der Pyhrnbahn
4572,Hinterstoder,9664,Tambergau,40903,Hinterstoder
4572,Klaus an der Pyhrnbahn,9671,Kniewas,40906,Klaus an der Pyhrnbahn
4572,Sankt Pankraz,9757,Sankt Pankraz,40916,Sankt Pankraz
4572,Sankt Pankraz,9758,Schalchgraben,40916,Sankt Pankraz
4573,Hinterstoder,2923,Hutterer Böden,40903,Hinterstoder
4573,Hinterstoder,2957,Hinterberg,40903,Hinterstoder
4573,Hinterstoder,9663,Hinterstoder,40903,Hinterstoder
4573,Hinterstoder,9664,Tambergau,40903,Hinterstoder
4573,Hinterstoder,9665,Mitterstoder,40903,Hinterstoder
4573,Vorderstoder,9774,Vorderstoder,40921,Vorderstoder
4573,Vorderstoder,9775,Vordertambergau,40921,Vorderstoder
4574,Hinterstoder,9664,Tambergau,40903,Hinterstoder
4574,Vorderstoder,9773,Gaisriegl,40921,Vorderstoder
4574,Vorderstoder,9774,Vorderstoder,40921,Vorderstoder
4574,Vorderstoder,9775,Vordertambergau,40921,Vorderstoder
4575,Roßleithen,9751,Mayrwinkl,40915,Roßleithen
4575,Roßleithen,9752,Pichl,40915,Roßleithen
4575,Roßleithen,9753,Pießling,40915,Roßleithen
4575,Roßleithen,9754,Rading,40915,Roßleithen
4575,Roßleithen,9755,Roßleithen,40915,Roßleithen
4575,Roßleithen,9756,Schweizersberg,40915,Roßleithen
4575,Vorderstoder,9773,Gaisriegl,40921,Vorderstoder
4575,Vorderstoder,9775,Vordertambergau,40921,Vorderstoder
4575,Vorderstoder,9776,Walchegg,40921,Vorderstoder
4580,Edlbach,9656,Edlbach,40901,Edlbach
4580,Windischgarsten,9783,Windischgarsten,40923,Windischgarsten
4581,Edlbach,9656,Edlbach,40901,Edlbach
4581,Rosenau am Hengstpaß,9749,Dambach,40914,Rosenau am Hengstpaß
4581,Rosenau am Hengstpaß,9750,Rosenau am Hengstpaß,40914,Rosenau am Hengstpaß
4582,Edlbach,9656,Edlbach,40901,Edlbach
4582,Edlbach,9657,Mitterweng,40901,Edlbach
4582,Spital am Pyhrn,9763,Fahrenberg,40918,Spital am Pyhrn
4582,Spital am Pyhrn,9764,Gleinkerau,40918,Spital am Pyhrn
4582,Spital am Pyhrn,9765,Oberweng,40918,Spital am Pyhrn
4582,Spital am Pyhrn,9766,Seebach,40918,Spital am Pyhrn
4582,Spital am Pyhrn,9767,Spital am Pyhrn,40918,Spital am Pyhrn
4591,Molln,9716,Breitenau,40909,Molln
4591,Molln,9717,Molln,40909,Molln
4591,Molln,9718,Ramsau,40909,Molln
4591,Rosenau am Hengstpaß,9749,Dambach,40914,Rosenau am Hengstpaß
4592,Grünburg,9659,Obergrünburg,40902,Grünburg
4592,Leonstein,9658,Leonstein,40902,Grünburg
4592,Pernzell,9660,Pernzell,40902,Grünburg
4593,Grünburg,9659,Obergrünburg,40902,Grünburg
4593,Grünburg,9661,Untergrünburg,40902,Grünburg
4593,Grünburg,9662,Wagenhub,40902,Grünburg
4593,Pernzell,9660,Pernzell,40902,Grünburg
4594,Aschach an der Steyr,11890,Haagen,41502,Aschach an der Steyr
4594,Aschach an der Steyr,11891,Mitteregg,41502,Aschach an der Steyr
4594,Grünburg,9661,Untergrünburg,40902,Grünburg
4594,Grünburg,9662,Wagenhub,40902,Grünburg
4594,Ternberg,11996,Ternberg,41517,Ternberg
4595,Waldneukirchen,12000,Eggmair,41518,Waldneukirchen
4595,Waldneukirchen,12001,Furtberg,41518,Waldneukirchen
4595,Waldneukirchen,12002,Großmengersdorf,41518,Waldneukirchen
4595,Waldneukirchen,12003,Pesendorf,41518,Waldneukirchen
4595,Waldneukirchen,12004,Sankt Nikola,41518,Waldneukirchen
4595,Waldneukirchen,12005,Steinersdorf,41518,Waldneukirchen
4595,Waldneukirchen,12006,Waldneukirchen,41518,Waldneukirchen
4596,Steinbach an der Steyr,9769,Forstau,40920,Steinbach an der Steyr
4596,Steinbach an der Steyr,9770,Pieslwang,40920,Steinbach an der Steyr
4596,Steinbach an der Steyr,9771,Steinbach an der Steyr,40920,Steinbach an der Steyr
4596,Steinbach an der Steyr,9772,Zehetner,40920,Steinbach an der Steyr
4600,Schleißheim,13527,Blindenmarkt,41818,Schleißheim
4600,Schleißheim,13528,Dietach,41818,Schleißheim
4600,Schleißheim,13529,Schleißheim,41818,Schleißheim
4600,Thalheim bei Wels,13569,Bergerndorf,41823,Thalheim bei Wels
4600,Thalheim bei Wels,13570,Edtholz,41823,Thalheim bei Wels
4600,Thalheim bei Wels,13571,Ottstorf,41823,Thalheim bei Wels
4600,Thalheim bei Wels,13572,Schauersberg,41823,Thalheim bei Wels
4600,Thalheim bei Wels,13573,Thalheim bei Wels,41823,Thalheim bei Wels
4600,Thalheim bei Wels,13574,Unterschauersberg,41823,Thalheim bei Wels
4600,Wels,7080,Aichberg,40301,Wels
4600,Wels,7081,Au,40301,Wels
4600,Wels,7082,Berg,40301,Wels
4600,Wels,7083,Brandln,40301,Wels
4600,Wels,7084,Dickerldorf,40301,Wels
4600,Wels,7085,Doppelgraben,40301,Wels
4600,Wels,7086,Eben,40301,Wels
4600,Wels,7087,Gaßl,40301,Wels
4600,Wels,7088,Höllwiesen,40301,Wels
4600,Wels,7089,Hölzl,40301,Wels
4600,Wels,7090,Kirchham,40301,Wels
4600,Wels,7091,Laahen,40301,Wels
4600,Wels,7092,Lichtenegg,40301,Wels
4600,Wels,7093,Mitterlaab,40301,Wels
4600,Wels,7094,Niederthan,40301,Wels
4600,Wels,7095,Nöham,40301,Wels
4600,Wels,7096,Oberhaid,40301,Wels
4600,Wels,7097,Oberhart,40301,Wels
4600,Wels,7098,Oberlaab,40301,Wels
4600,Wels,7099,Oberthan,40301,Wels
4600,Wels,7100,Pernau,40301,Wels
4600,Wels,7101,Puchberg,40301,Wels
4600,Wels,7102,Roithen,40301,Wels
4600,Wels,7103,Rosenau,40301,Wels
4600,Wels,7104,Schafwiesen,40301,Wels
4600,Wels,7105,Stadlhof,40301,Wels
4600,Wels,7106,Trausenegg,40301,Wels
4600,Wels,7107,Unterleithen,40301,Wels
4600,Wels,7108,Waidhausen,40301,Wels
4600,Wels,7109,Wels,40301,Wels
4600,Wels,7110,Wimpassing,40301,Wels
4600,Wels,7111,Wispl,40301,Wels
4600,Wels,17540,Untereisenfeld,40301,Wels
4600,Wels,17542,Bernardin,40301,Wels
4611,Buchkirchen,13210,Buchkirchen,41804,Buchkirchen
4611,Buchkirchen,13212,Ennsberg,41804,Buchkirchen
4611,Buchkirchen,13213,Epping,41804,Buchkirchen
4611,Buchkirchen,13215,Hartberg,41804,Buchkirchen
4611,Buchkirchen,13217,Hörling,41804,Buchkirchen
4611,Buchkirchen,13218,Holzwiesen,41804,Buchkirchen
4611,Buchkirchen,13219,Hundsham,41804,Buchkirchen
4611,Buchkirchen,13221,Kandlberg,41804,Buchkirchen
4611,Buchkirchen,13222,Lachgraben,41804,Buchkirchen
4611,Buchkirchen,13223,Luckermair,41804,Buchkirchen
4611,Buchkirchen,13225,Niedergrafing,41804,Buchkirchen
4611,Buchkirchen,13226,Niederhocherenz,41804,Buchkirchen
4611,Buchkirchen,13227,Niederlaab,41804,Buchkirchen
4611,Buchkirchen,13228,Obergrafing,41804,Buchkirchen
4611,Buchkirchen,13229,Oberhocherenz,41804,Buchkirchen
4611,Buchkirchen,13230,Oberperwend,41804,Buchkirchen
4611,Buchkirchen,13231,Oberprisching,41804,Buchkirchen
4611,Buchkirchen,13233,Ötzing,41804,Buchkirchen
4611,Buchkirchen,13235,Radlach,41804,Buchkirchen
4611,Buchkirchen,13236,Schickenhäuser,41804,Buchkirchen
4611,Buchkirchen,13237,Schnadt,41804,Buchkirchen
4611,Buchkirchen,13238,Sommerfeld,41804,Buchkirchen
4611,Buchkirchen,13239,Spengenedt,41804,Buchkirchen
4611,Buchkirchen,13241,Wörist,41804,Buchkirchen
4611,Wallern an der Trattnach,9610,Uttenthal,40832,Wallern an der Trattnach
4612,Breitenaich,8189,Breitenaich,40511,Scharten
4612,Buchkirchen,13216,Hochscharten,41804,Buchkirchen
4612,Buchkirchen,13238,Sommerfeld,41804,Buchkirchen
4612,Scharten,8188,Aigen,40511,Scharten
4612,Scharten,8190,Finklham,40511,Scharten
4612,Scharten,8191,Herrnholz,40511,Scharten
4612,Scharten,8192,Kronberg,40511,Scharten
4612,Scharten,8193,Leppersdorf,40511,Scharten
4612,Scharten,8194,Oberndorf,40511,Scharten
4612,Scharten,8195,Rexham,40511,Scharten
4612,Scharten,8196,Roitham,40511,Scharten
4612,Scharten,8197,Roithen,40511,Scharten
4612,Scharten,8198,Scharten,40511,Scharten
4612,Scharten,8199,Vitta,40511,Scharten
4613,Buchkirchen,13211,Elend,41804,Buchkirchen
4613,Buchkirchen,13214,Haberfelden,41804,Buchkirchen
4613,Buchkirchen,13220,Hupfau,41804,Buchkirchen
4613,Buchkirchen,13224,Mistelbach bei Wels,41804,Buchkirchen
4613,Buchkirchen,13232,Öhnerhäuser,41804,Buchkirchen
4613,Buchkirchen,13234,Ottenham,41804,Buchkirchen
4613,Buchkirchen,13240,Unterholz,41804,Buchkirchen
4613,Buchkirchen,13242,Wolfsgrub,41804,Buchkirchen
4614,Marchtrenk,13374,Au an der Traun,41812,Marchtrenk
4614,Marchtrenk,13375,Kappern,41812,Marchtrenk
4614,Marchtrenk,13376,Leithen,41812,Marchtrenk
4614,Marchtrenk,13377,Marchtrenk,41812,Marchtrenk
4614,Marchtrenk,13378,Mitterperwend,41812,Marchtrenk
4614,Marchtrenk,13379,Niederperwend,41812,Marchtrenk
4614,Marchtrenk,13380,Niederprisching,41812,Marchtrenk
4614,Marchtrenk,13381,Oberneufahrn,41812,Marchtrenk
4614,Marchtrenk,13382,Schafwiesen,41812,Marchtrenk
4614,Marchtrenk,13383,Unterhaid,41812,Marchtrenk
4614,Marchtrenk,13384,Unterhart,41812,Marchtrenk
4614,Marchtrenk,13385,Unterneufahrn,41812,Marchtrenk
4615,Holzhausen,13342,Grillparz,41809,Holzhausen
4615,Holzhausen,13343,Holzhausen,41809,Holzhausen
4615,Holzhausen,13344,Jebenstein,41809,Holzhausen
4615,Holzhausen,13345,Kranzing,41809,Holzhausen
4615,Holzhausen,13346,Lehen,41809,Holzhausen
4615,Holzhausen,13347,Niederprisching,41809,Holzhausen
4616,Eggendorf im Traunkreis,9810,Grassing,41004,Eggendorf im Traunkreis
4616,Weißkirchen an der Traun,13575,Bergern,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13576,Graßing,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13577,Hetzendorf,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13578,Schimpelsberg,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13579,Sinnersdorf,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13580,Weißkirchen,41824,Weißkirchen an der Traun
4616,Weißkirchen an der Traun,13581,Weyerbach,41824,Weißkirchen an der Traun
4621,Kremsmünster,9685,Kremsmünster,40907,Kremsmünster
